,passage,question,question_type,input_lang,target
4106,يوسف دخل الحمام . ذهب عمر إلى المطبخ. ذهب يوسف إلى المطبخ. ذهب عمر إلى الردهة. سافرت ليلى إلى المطبخ. انتقلت مريم إلى المكتب. عاد عمر إلى المكتب. عادت ليلى إلى الحمام. يوسف أمسك الحليب هناك. أمسك يوسف بالتفاحة هناك. سافرت ليلى إلى المكتب. ذهبت مريم إلى الردهة. يوسف دخل الحمام . رمى يوسف التفاحة. يوسف أنزل الحليب . التقط يوسف التفاحة هناك. عاد عمر إلى الحمام. أخذ يوسف الحليب هناك. سافر عمر إلى الحديقة. ذهبت ليلى إلى الحمام. سافر يوسف إلى المطبخ. عادت مريم إلى المكتب.,أين هو الحليب؟?,qa2,ar,مطبخ
4107,انتقل عمر إلى المكتب. ذهب عمر إلى غرفة النوم. أخذ يوسف الحليب هناك. سافر يوسف إلى الحديقة.,أين هو الحليب؟?,qa2,ar,حديقة
4108,ذهب عمر إلى الردهة. سافر عمر إلى الحديقة. عادت مريم إلى المطبخ. عاد عمر إلى المكتب. ذهبت مريم إلى الحمام. انتقل يوسف إلى الردهة. أمسك عمر بالكرة هناك. ذهب عمر إلى المطبخ . تخلص عمر من الكرة. يوسف دخل الحمام . أخذ عمر كرة القدم هناك. سافر يوسف إلى المطبخ. سافرت مريم إلى المكتب. سافر يوسف إلى الردهة. عاد يوسف إلى المكتب. ذهب عمر إلى غرفة النوم. حصل عمر على الحليب هناك. فترك عمر الحليب. ذهبت ليلى إلى الحمام. عادت مريم إلى غرفة النوم.,أين هو الحليب؟?,qa2,ar,غرفة نوم
4109,ذهب يوسف إلى الردهة. عاد يوسف إلى الحمام. يوسف أمسك الحليب هناك. عادت ليلى إلى المكتب. ذهبت ليلى إلى المطبخ. حصلت ليلى على التفاحة هناك. أسقطت ليلى التفاحة هناك. يوسف أسقط الحليب. عادت مريم إلى الحديقة. سافرت ليلى إلى الردهة. حصلت ليلى على كرة القدم هناك. انتقلت مريم إلى المطبخ.,أين هو الحليب؟?,qa2,ar,حمام
4110,ذهبت مريم إلى الحديقة. يوسف التقط الحليب هناك. ذهبت مريم إلى غرفة النوم. عادت ليلى إلى الردهة. تخلص يوسف من الحليب. ذهب يوسف إلى غرفة النوم. يوسف حصل على كرة القدم هناك. انتقل يوسف إلى الحمام. ذهبت ليلى إلى المكتب. عاد عمر إلى الردهة. يوسف نزل الكورة . ذهبت مريم إلى المطبخ. التقطت مريم الحليب من هناك. انتقلت مريم إلى الردهة.,أين كرة القدم؟?,qa2,ar,حمام
4111,أخذت ليلى كرة القدم هناك. سافرت مريم إلى المطبخ. ذهب يوسف إلى المكتب . ذهب عمر إلى غرفة النوم. ذهب عمر إلى الحمام. عادت مريم إلى غرفة النوم. سافرت ليلى إلى المطبخ. ذهبت مريم إلى الحمام. عادت ليلى إلى الحمام. تخلصت ليلى من الكرة. ذهبت مريم إلى غرفة النوم. التقطت ليلى كرة القدم هناك. أمسكت مريم بالحليب هناك. تخلصت مريم من الحليب.,أين هو الحليب؟?,qa2,ar,غرفة نوم
4112,أخذت ليلى كرة القدم هناك. سافرت مريم إلى المطبخ. ذهب يوسف إلى المكتب . ذهب عمر إلى غرفة النوم. ذهب عمر إلى الحمام. عادت مريم إلى غرفة النوم. سافرت ليلى إلى المطبخ. ذهبت مريم إلى الحمام. عادت ليلى إلى الحمام. تخلصت ليلى من الكرة. ذهبت مريم إلى غرفة النوم. التقطت ليلى كرة القدم هناك. أمسكت مريم بالحليب هناك. تخلصت مريم من الحليب. انتقل عمر إلى غرفة النوم. التقطت مريم الحليب من هناك. حصلت مريم على التفاحة هناك. عادت ليلى إلى المطبخ. تخلصت مريم من التفاحة هناك. أخذ عمر التفاحة هناك. وضعت مريم الحليب هناك. ذهب عمر إلى الحمام. سافرت مريم إلى الردهة. ذهب عمر إلى المطبخ . عاد عمر إلى الحمام. عمر أسقط التفاحة.,أين التفاحة؟?,qa2,ar,حمام
4113,حصل عمر على التفاحة هناك. عمر أسقط التفاحة. انتقلت مريم إلى غرفة النوم. ذهب عمر إلى الردهة. سافرت مريم إلى الردهة. انتقلت ليلى إلى غرفة النوم. عادت مريم إلى الحمام. انتقل عمر إلى المطبخ. ذهبت مريم إلى المطبخ. انتقل عمر إلى المكتب. التقطت مريم كرة القدم هناك. وضعت مريم الكرة أرضًا. سافر يوسف إلى المكتب. ذهب عمر إلى الحمام . حصلت مريم على كرة القدم هناك. تخلصت مريم من الكرة.,أين كرة القدم؟?,qa2,ar,مطبخ
4114,سافر عمر إلى الحديقة. عادت ليلى إلى غرفة النوم. سافر يوسف إلى غرفة النوم. أمسكت ليلى بالتفاحة هناك. ذهب عمر إلى المطبخ. تركت ليلى التفاحة.,أين التفاحة؟?,qa2,ar,غرفة نوم
4115,انتقل يوسف إلى غرفة النوم. سافرت ليلى إلى المكتب. انتقلت ليلى إلى المطبخ. ذهب عمر إلى غرفة النوم. عاد يوسف إلى المكتب. سافرت مريم إلى الحديقة. انتقلت ليلى إلى الردهة. ذهبت ليلى إلى الحديقة. عاد يوسف إلى المطبخ. ذهب عمر إلى المكتب . انتقلت ليلى إلى الردهة. التقط عمر التفاحة هناك. ذهبت مريم إلى غرفة النوم. عاد عمر إلى الحديقة. ترك عمر التفاحة. أمسك عمر بالتفاحة هناك. أخذت ليلى كرة القدم هناك. تخلص عمر من التفاحة. ذهبت مريم إلى المطبخ. ذهبت ليلى إلى المطبخ.,أين التفاحة؟?,qa2,ar,حديقة
4116,انتقل يوسف إلى غرفة النوم. سافرت ليلى إلى المكتب. انتقلت ليلى إلى المطبخ. ذهب عمر إلى غرفة النوم. عاد يوسف إلى المكتب. سافرت مريم إلى الحديقة. انتقلت ليلى إلى الردهة. ذهبت ليلى إلى الحديقة. عاد يوسف إلى المطبخ. ذهب عمر إلى المكتب . انتقلت ليلى إلى الردهة. التقط عمر التفاحة هناك. ذهبت مريم إلى غرفة النوم. عاد عمر إلى الحديقة. ترك عمر التفاحة. أمسك عمر بالتفاحة هناك. أخذت ليلى كرة القدم هناك. تخلص عمر من التفاحة. ذهبت مريم إلى المطبخ. ذهبت ليلى إلى المطبخ. ذهب عمر إلى غرفة النوم. ذهبت ليلى إلى غرفة النوم. عاد عمر إلى الردهة. ذهب يوسف إلى الردهة. ذهب يوسف إلى المكتب . انتقل يوسف إلى المطبخ. أسقطت ليلى الكرة. ذهب عمر إلى الحديقة.,أين كرة القدم؟?,qa2,ar,غرفة نوم
4117,عاد يوسف إلى غرفة النوم. ذهب يوسف إلى المطبخ. أخذ يوسف الحليب هناك. أخذت ليلى كرة القدم هناك. ذهب عمر إلى الردهة. التقط عمر التفاحة هناك. سافرت مريم إلى غرفة النوم. ذهب عمر إلى غرفة النوم.,أين التفاحة؟?,qa2,ar,غرفة نوم
4118,أخذت ليلى الحليب هناك. سافرت ليلى إلى الحديقة.,أين هو الحليب؟?,qa2,ar,حديقة
4119,أخذت ليلى الحليب هناك. سافرت ليلى إلى الحديقة. أسقطت ليلى الحليب هناك. ذهبت ليلى إلى الحمام. سافر يوسف إلى الحديقة. يوسف ذهب للمطبخ,أين هو الحليب؟?,qa2,ar,حديقة
4120,ذهبت ليلى إلى الحمام. أخذت مريم التفاحة هناك. عادت ليلى إلى المطبخ. عادت مريم إلى المكتب. أخذت ليلى الحليب هناك. تخلصت مريم من التفاحة.,أين التفاحة؟?,qa2,ar,مكتب
4121,سافرت مريم إلى غرفة النوم. أمسك عمر بالتفاحة هناك. ذهب عمر إلى الحديقة. سافر يوسف إلى المكتب. ترك عمر التفاحة. سافر يوسف إلى الردهة. ذهبت ليلى إلى المكتب. ذهب عمر إلى الردهة. ذهب عمر إلى المطبخ . ذهب يوسف إلى المطبخ. انتقلت مريم إلى المكتب. عادت مريم إلى الحديقة. انتقلت مريم إلى المكتب. عاد يوسف إلى الحمام. سافر يوسف إلى المكتب. عاد عمر إلى الحديقة. سافر يوسف إلى المطبخ. ذهبت مريم إلى غرفة النوم. انتقل عمر إلى الحمام. التقط عمر كرة القدم هناك. سافرت ليلى إلى الردهة. التقط عمر الحليب هناك. أسقط عمر الحليب. أخذ عمر الحليب هناك. انتقل عمر إلى غرفة النوم. ذهبت ليلى إلى الحديقة. سافرت ليلى إلى المطبخ. سافرت ليلى إلى المكتب.,أين هو الحليب؟?,qa2,ar,غرفة نوم
4122,انتقلت مريم إلى الردهة. ذهبت مريم إلى المطبخ. انتقلت ليلى إلى المكتب. ذهب عمر إلى المكتب. سافرت مريم إلى غرفة النوم. عادت مريم إلى الحديقة. انتقلت ليلى إلى المطبخ. عاد عمر إلى غرفة النوم. ذهبت مريم إلى المكتب. انتقلت مريم إلى الحديقة. انتقل يوسف إلى الردهة. سافر يوسف إلى غرفة النوم. انتقل يوسف إلى المكتب. ذهب عمر إلى الحمام. التقطت ليلى الحليب هناك. انتقلت ليلى إلى المكتب. سافر يوسف إلى غرفة النوم. سافر يوسف إلى الحمام. عادت ليلى إلى الحديقة. ذهب يوسف إلى الردهة. وضعت ليلى الحليب. التقطت مريم الحليب من هناك. عاد يوسف إلى المطبخ. ذهب يوسف إلى الحديقة . وضعت مريم الحليب. التقطت ليلى الحليب هناك. عادت ليلى إلى الردهة. ذهب يوسف إلى الردهة. انتقل يوسف إلى غرفة النوم. عادت ليلى إلى الحديقة.,أين هو الحليب؟?,qa2,ar,حديقة
4123,سافرت ليلى إلى الحديقة. حصل عمر على كرة القدم هناك. عادت مريم إلى المطبخ. عادت ليلى إلى الردهة. وضع عمر كرة القدم هناك. ذهب عمر إلى المطبخ. انتقلت ليلى إلى الحديقة. عادت مريم إلى المكتب. انتقلت مريم إلى المطبخ. سافر يوسف إلى الحمام. انتقلت مريم إلى المكتب. حصلت مريم على التفاحة هناك. انتقل عمر إلى المكتب. حصل عمر على الحليب هناك. عادت مريم إلى الحديقة. ترك عمر الحليب. سافر يوسف إلى المكتب. وضعت مريم التفاحة جانبًا. ذهب عمر إلى الحمام . يوسف حصل على الحليب هناك. سافر يوسف إلى الحمام. يوسف أسقط الحليب هناك. التقطت ليلى التفاحة هناك. انتقل عمر إلى المكتب.,أين هو الحليب؟?,qa2,ar,حمام
4124,ذهب عمر إلى المكتب . أخذت مريم كرة القدم هناك. سافرت ليلى إلى الحديقة. ذهبت ليلى إلى غرفة النوم. يوسف أخذ التفاحة هناك. يوسف حط التفاحة . وضعت مريم الكرة أرضًا. يوسف أخذ التفاحة هناك. عادت مريم إلى غرفة النوم. يوسف حط التفاحة . ذهبت مريم إلى المطبخ. انتقل عمر إلى الحديقة. انتقلت ليلى إلى المطبخ. التقط عمر الحليب هناك. ذهب يوسف إلى الردهة. ذهب يوسف إلى غرفة النوم. التقطت ليلى التفاحة هناك. سافرت مريم إلى غرفة النوم. عادت مريم إلى الحمام. سافرت ليلى إلى المكتب. عاد يوسف إلى المطبخ. انتقل يوسف إلى الحديقة. تركت ليلى التفاحة. أخذت ليلى التفاحة هناك. وضعت ليلى التفاحة جانباً. عاد يوسف إلى الحمام. سافرت ليلى إلى الحديقة. ذهب عمر إلى الحمام .,أين التفاحة؟?,qa2,ar,مكتب
